GCIN,period,n_days,nse,kge,bias_ratio
968,pre,1483,0.5771646999804662,0.7091337311985502,0.8872160113962305
969,post,1665,0.7412921964522057,0.7846841794628543,0.8747697089871748
969,pre,848,0.4527387122771819,0.4983457525983759,0.7814223740030855
970,post,2341,0.5287892950176813,0.6924506014929028,1.204707822482693
970,pre,1872,0.5663763151553409,0.7378177584729466,1.0983548414292355
971,post,2627,0.5944212846216675,0.6076927123445022,0.9820273559583327
971,pre,1951,0.5097579670672874,0.600698995454086,0.9314123656699025
972,post,1303,0.7393605500499821,0.7901005426884649,1.1747579688422172
972,pre,866,0.5321954988333397,0.7585000190539088,1.143838949256735
973,post,1668,0.015340278490259984,0.4941616812266215,1.3424872827220113
973,pre,1886,-0.08474557111502046,0.5192173819236938,1.3681202864782585
974,post,3382,0.415969503559119,0.6049646369421248,1.196690966017371
974,pre,3455,0.49042686776803,0.7462573686115433,1.0592960898308035
975,post,2220,0.8030788972047268,0.8793594437757946,1.0723356560683703
975,pre,1623,0.7014968218241154,0.8341875688962445,1.0038822834214507
976,post,2461,0.5928740966095872,0.5103537592662984,0.7079831465388864
976,pre,1979,0.5696011051817922,0.6154341555750225,0.7956791560717219
977,post,2541,0.7094790588790784,0.836449273337488,1.0098033694311597
977,pre,2399,0.6894026148410672,0.8077608401956649,1.040320211072703
978,post,2846,-0.17691413237026254,0.24178264706244723,1.587035167314919
978,pre,2306,-0.13150082917822226,0.3525163403334215,1.5268799696811992
979,post,2017,0.10600919826248312,0.5362841867045278,1.3766455739532424
979,pre,896,0.08191192074894416,0.531200878727616,1.366025599526819
980,post,2574,0.7201778125588418,0.8275217530675196,1.0783187574418744
980,pre,2872,0.35808079659862446,0.6025897876395633,1.1959236112772242
981,post,2842,0.6434437932798427,0.7807969992140252,1.1179424110089873
981,pre,2854,0.5968876485664381,0.7364480980833684,1.143980841130095
982,post,2777,0.7580322945602672,0.7601280256590348,0.9274530212385824
982,pre,2101,0.632061540578948,0.6475350569719195,0.9361548935860682
983,post,2756,0.747944123599384,0.7653473204856869,1.0342511720114802
983,pre,2260,0.6252278898601155,0.703741755140485,1.0618898136788923
984,post,636,0.6740420764635443,0.8140676403353926,1.0943242665474058
984,pre,583,0.23196868114546887,0.5197340874188839,0.9753659863449429
986,post,2720,0.6712485264254606,0.8330077627485655,1.0220650500341288
986,pre,2553,0.6207281079217449,0.8038282643532921,1.0187067064073132
987,post,3116,0.8329814187976968,0.8662839985404235,1.0280785467581743
987,pre,3809,0.6809424027641755,0.8332088533660436,1.0545324500026105
988,post,2558,0.5881144485297243,0.5816103596351219,1.391284280646806
988,pre,2975,0.32229127049016104,0.48930584453859627,1.4710332674891333
989,post,3062,0.6222390009930167,0.7241150733307606,1.2078303773236616
989,pre,2454,0.6428005724116963,0.7917707694988576,1.126300704164476
990,post,2637,0.7779825723405135,0.8848047403851921,1.0089184231835766
990,pre,2530,0.6160533573274621,0.7955180208934862,1.0955386117281234
991,post,3054,0.42442607827638446,0.532601124782921,0.7038543485292769
991,pre,1807,0.38321272691552855,0.4856360916679823,0.7248375222868695
993,post,2750,0.7257528203295387,0.7180274482564648,0.8505047599919974
993,pre,2691,0.5685590078358439,0.7090419088232673,0.8648888904782416
994,post,373,0.47664844696306696,0.6207941298585349,1.2950946735427484
994,pre,1041,0.04953219776623685,0.32784797409259103,1.498449462221506
995,post,2873,0.6803906226529829,0.7947680323047943,1.14110601148119
995,pre,2657,0.6273032438423631,0.805969394222124,1.0516641013407058
997,post,1594,0.5822851090488319,0.5120521724941657,0.8958012709333019
997,pre,1302,0.4073596956869552,0.5874161489913221,0.7522993074762937
999,post,1006,0.14303736877301243,0.5112129814433677,1.4619218598019628
999,pre,614,0.29337238996013726,0.5932723596510205,1.347492830553298
1000,post,655,0.6933759745095655,0.7201729943972187,1.026689605674526
1000,pre,411,0.7078626593262547,0.804764480967546,1.1153551936758843
1001,post,2091,0.50499952168065,0.5268735323152787,0.7251366354896664
1001,pre,1344,0.4001628715336607,0.4971215071879709,0.7174123235592851
1002,post,3236,0.6866518114424607,0.6729414020091078,0.8713078261625822
1002,pre,3241,0.585958840623801,0.5833557896437762,0.7669702413165211
1003,post,2949,0.5179732199730476,0.6375482290951144,1.3003244421000582
1003,pre,2154,0.2638252268807382,0.43280283441015976,1.4768924192700608
1004,post,1753,0.6983978745563472,0.7285711735033187,1.2077628811140078
1004,pre,750,0.7148937108638254,0.7439231245750038,1.0439225657225804
1005,post,1916,0.6699870372397875,0.7391037983719875,0.8046944403334833
1005,pre,1063,0.5546102222709994,0.7334732194394797,0.8554279389614916
1006,post,3372,-3.024894469654263,-0.2117719485010654,1.5073725179085324
1006,pre,3537,-3.407132267127966,-0.2657798198966952,1.5948170079045305
1008,post,2862,0.6731743049499458,0.752951650391422,1.1812890093703943
1008,pre,2681,0.579115884007514,0.7750710118505287,1.103322185592328
1009,post,173,0.488889683233492,0.543704936282897,1.3446547296852835
1009,pre,2139,0.6692449497551112,0.7458600189269604,1.0988924802171292
1010,post,400,0.5625861154768361,0.7793802236962994,1.0371050492233371
1010,pre,290,0.705589726359158,0.81675330734876,1.0933433742269152
1011,post,1160,0.6549130112773041,0.7919084582056568,0.9054481754590629
1011,pre,574,0.519262527554583,0.75416488600034,1.0276703170219694
1012,post,1937,0.598643407589822,0.7101876786622141,1.2237321363602938
1012,pre,1729,0.16959496316165845,0.5117332389583964,1.337553041324139
1014,post,2088,0.6050454661070983,0.7796321649881692,1.121033330171759
1014,pre,2148,0.4949187021664846,0.6989687088493151,1.2080881407464328
1015,post,2795,-0.6024392102564196,0.22204357631206684,1.4738101140570443
1015,pre,2252,-0.4133716551184863,0.27216164556307587,1.496688543987916
1016,post,2504,0.4294118078419954,0.6915432786644224,1.1135694448545046
1016,pre,2635,0.3457933803715121,0.6583410967863186,1.1624508601401455
1017,post,3023,0.6724693521208526,0.6942842678179764,0.8793927272934069
1017,pre,3116,0.6086952924985332,0.6335411830385097,0.7931864409141375
1018,post,2973,0.37862375125416514,0.5102992645216279,0.6764758777667625
1018,pre,1787,0.5359267149840383,0.6130637132598171,0.833371550961717
1020,post,2534,0.7133709059790951,0.7698095753913596,1.0182930329278215
1020,pre,2630,0.6076229689476425,0.7526109900314234,1.120915274895764
1021,post,1109,0.7175561598654419,0.6347221599926072,0.8760755165138537
1021,pre,850,0.5946108461115112,0.5474847820514315,0.8067476151225137
1022,post,1147,0.1315281724795384,0.40380413594434816,0.5587788692876244
1022,pre,985,0.1761001979004846,0.3594930909437182,0.566750122282758
1023,post,2088,0.12761198037797072,0.5454256995631814,1.294189791718824
1023,pre,1260,0.2048609640395055,0.5142447672055228,1.3557680699202406
1024,post,1557,0.18804243751823013,0.5149889695352843,1.3718674869756848
1024,pre,964,0.31544544239557726,0.4946112750533157,1.2673920820883178
1026,post,2116,0.6098421025817972,0.7970651529137829,1.0516601534944907
1026,pre,1914,0.5600473765227786,0.7754957345811261,0.9480443816384856
1027,post,1393,0.5597478758329428,0.6496530781520681,1.0624454037344555
1027,pre,1050,0.35656214647857587,0.604128920662204,1.1351968743519762
1031,post,2701,0.7173322172150995,0.7654706507409785,0.9630979195893667
1031,pre,1081,0.6726706522472947,0.6676844257565195,0.9281409231609401
1032,post,1119,-4.472363710353324,-0.6573697798673908,2.3098628660127414
1032,pre,892,-0.438827795605214,0.004965576931924343,1.9124329784163856
1033,post,2308,0.64352372406672,0.6254298930904596,0.8162982333391584
1033,pre,696,0.7233320241470877,0.710777352538307,0.9754358058889493
1052,post,1858,0.43069382980749327,0.6731191895772568,1.1910637223277145
1052,pre,1189,-0.1183853910483772,0.16451480950992092,1.7194968644083273
1054,post,2293,0.3228879266974408,0.5835236608074257,1.2682804358514617
1054,pre,1029,0.3837443507062869,0.5732859417550373,1.1029681725353855
1055,post,1161,0.3061700231959613,0.44886919486388055,0.7119413164012224
1055,pre,1433,0.12645542594477455,0.417874463723116,0.6851212606134522
1056,post,1595,0.5269636258965558,0.729410794479401,1.1626701907090322
1056,pre,1038,0.5420666042116118,0.6287961817631287,1.130357983738458
1057,post,1533,0.4692610919040393,0.6305662601163649,1.3007587561695166
1057,pre,1762,0.2100782038052469,0.5172269562888898,1.3982933050095427
1058,post,1360,0.2678293636083974,0.4944156657039087,1.4322340587118392
1058,pre,456,0.10318310872467806,0.3987061833623995,1.51305960840321
1060,post,1428,0.49916414930347097,0.6845179461084401,1.212409140649305
1060,pre,718,-0.24174849325396686,0.3135885378701049,1.488083724671831
1061,post,1176,0.5910704662900657,0.6670288268221444,1.0897133531243854
1061,pre,847,0.43836573858544514,0.6830046830568551,1.2176297055667693
1062,post,1162,0.6007581371735236,0.6275085073498148,1.041586240794494
1062,pre,702,0.5210707511003619,0.7308423430990865,1.1684341488693233
1064,post,1325,0.6447217526795337,0.7208005711990706,1.0538565926201324
1064,pre,765,0.3633677655115555,0.6133966637907797,1.2661848317285558
1065,post,1568,0.5347232247685447,0.7163630271063289,1.190843158743791
1065,pre,855,0.11946835887764717,0.44232506329167365,1.4642288103523664
1066,post,1466,0.5313389833451019,0.6308567737789399,1.0675453161716264
1066,pre,1408,0.43738849657498846,0.6640844285758756,1.2076961331416232
1067,post,1555,0.523419807179331,0.5566454017134442,1.1017944351457523
1067,pre,744,-0.03176883611107151,0.4718368636589244,1.3732899551097115
1068,post,1827,0.31644319221789874,0.589176362431697,1.2313369834025063
1068,pre,1183,-0.38547575175196247,0.3103458805589472,1.3684709795312442
1069,post,1146,0.597368499995484,0.6362933319008042,1.0592418463675692
1069,pre,779,0.4406761118629198,0.6695833076171053,1.2275530760619688
1070,post,1489,0.5328491747862484,0.5314402878672907,1.3555342078892474
1070,pre,908,0.18146149932460687,0.3687603416382035,1.591442189310199
1072,post,1412,0.5203549266670208,0.6843244395569179,1.2230176836499458
1072,pre,1171,-0.08534627871642209,0.3995105581837354,1.4419973353196813
1073,post,1588,0.5880391024011057,0.7272111391297413,1.1264293882606675
1073,pre,1016,0.3884500010028812,0.6070837638543123,1.3156865124792956
1074,post,1634,0.6234256588693334,0.706375165455958,1.0614505711862812
1074,pre,1656,0.5724540209341994,0.6264655739844776,1.0911773632020128
1076,post,1593,0.47051422767920636,0.6027366262538733,1.0792927633602218
1076,pre,463,0.35096313316514216,0.531424321118035,1.2223197864742348
1077,post,1346,0.6202553356601523,0.7418235489854004,1.1903305619446578
1077,pre,1585,0.39851819094642593,0.5473876865746834,1.409183262612686
1079,post,1753,0.6735609530145029,0.7144279011005488,0.972802606138721
1079,pre,1293,0.5973498799595578,0.6571289592779116,1.0223353839541542
1080,post,1647,0.7478885048849446,0.8084017315476936,1.0430515191083063
1080,pre,586,0.6124530781748699,0.7966651319009083,1.0543806718228907
1081,post,1433,0.46403617602986014,0.46239349203328917,0.8666699636006537
1081,pre,879,0.4345225877062999,0.46091923367547905,0.8893751159383118
1082,post,1357,0.5134211449202182,0.6575302183631648,0.9605163639269884
1082,pre,1133,0.5476619652355004,0.7431270289269323,1.0568413593167214
1084,post,1332,0.40147943143555265,0.3759381752976986,0.8613815304585114
1084,pre,746,0.19192797649536475,0.17206701527849633,0.8801043428075497
1085,post,917,-0.09133183533972478,0.42142826294185276,1.1735623783400115
1085,pre,413,-0.34245363796519057,0.3131684203140598,1.3403756687951502
1086,post,997,-0.13429623337947305,0.3916435916658615,1.5292688096298388
1086,pre,408,-0.7122205459488304,0.2650827525160213,1.663369313373608
1087,post,1017,0.17839151341812953,0.5813819920477308,1.3391709634312579
1087,pre,449,-0.052416609006595394,0.4962634947137373,1.3142540830937754
1088,post,1559,0.49776226174631566,0.4515175085848909,0.6664986997645369
1088,pre,1412,0.4296996489480497,0.5054404193276467,0.6566316642116744
1089,post,1330,0.7065562046794327,0.8219664181510491,1.0078605781080463
1089,pre,813,0.664492804976402,0.8115967066199382,1.002153622113253
1091,post,1576,0.5510506780138962,0.6053483118375942,1.1209495289102247
1091,pre,1540,0.4903655321278194,0.6445184990557662,1.2207542190812029
1092,post,1560,-0.47824138750133693,0.08726776646881174,1.5445610577753708
1092,pre,1050,-1.425841359130239,-0.16997550811967632,1.7591122088957598
1093,post,1571,0.6308259424675446,0.6497197071233377,0.8844760475376595
1093,pre,1400,0.6287873374648287,0.7435878595690488,1.0104988937204953
1094,post,2038,0.7318599247931363,0.7908147591711399,1.050069766206126
1094,pre,2027,0.6686116753633704,0.7648223207620912,1.0478150922029608
1096,post,1333,0.7026125303430708,0.7432104345108503,0.9042603481907717
1096,pre,1011,0.5367830660061669,0.5677329195010014,0.8147129560459766
1097,post,2015,0.5346090750825268,0.7401591347619447,1.0849931717948675
1097,pre,1836,0.554178322332328,0.7625335173021539,0.9911813294669556
1100,post,132,-4.277109728589863,-0.5516490119085953,1.2084194064677634
1100,pre,24,-1.769440746100725,-0.15807378327283672,0.8343531728348492
1101,post,307,0.37190723946994075,0.6513922742371452,1.159339625481101
1101,pre,219,0.2627182451824094,0.5742239205694161,1.1841576599101928
1103,post,324,-0.973188294636723,0.28723483756365353,0.5684343028646195
1103,pre,237,-4.928247909929165,0.09098691519534152,0.35289507020860017
1106,post,595,-0.6508035189279733,0.23228116612733896,1.4216663464306594
1106,pre,932,-0.0030285456411525136,0.48409893331609777,1.184742380491817
1108,post,415,0.5514994752933486,0.7230311030998493,1.192627098108438
1108,pre,202,-0.21655023997358835,0.30781388324005876,1.5070651682330143
1109,post,423,-3.20037067240024,-0.48248973736919365,1.2355900495571495
1109,pre,359,-1.0679555465424464,0.07283967952706372,1.1891424846264733
1110,post,78,-2.9125176680186686,-0.28638141596620237,1.7755365390736626
1110,pre,58,-11.156807517685243,-1.4882866788314981,2.174702775099233
1112,post,212,-5.422759183519583,-0.26895119147891644,1.766892306229166
1112,pre,144,-1.8865154437539071,0.11418831870484325,1.4534782149271908
1113,post,113,0.2537601629079521,0.6056749769435888,1.241764133036689
1113,pre,65,-3.192373633897186,-0.41232718394040035,1.7122545910726255
1114,post,277,-10.283887032526358,-1.1952225476795526,2.2035072259455837
1114,pre,408,-5.451088588854905,-0.6588808362024963,1.7404303216002128
1117,post,79,-19.822965752153404,-2.530923486895382,1.8456783022169103
1117,pre,65,-3.925701240316691,-0.39523082166774315,1.4656643234687525
1120,post,266,-0.5770246927188445,0.32034321077726324,1.2793265577390813
1120,pre,385,0.059979624216384475,0.4416608901775756,1.0640185882899995
1121,post,459,-0.43885340512390725,0.3130858928487775,1.1075173581226831
1121,pre,314,0.18392966080768092,0.6035365195104614,0.8704097608562074
1122,post,249,0.203337792019058,0.6577569400592016,0.8180262131476637
1122,pre,421,0.09520597755058469,0.575910685498835,0.6793602554007577
1124,post,118,-15.298921855995467,-0.3413239367312806,2.2780086304412164
1124,pre,186,-13.982044239711538,-0.04748643220998017,1.7823455853604442
1125,post,314,-1.554188728267965,0.17684637261241676,1.382612860873223
1125,pre,374,-0.9534436480156372,0.2009399216443889,1.2401570772396622
1126,post,323,-0.9404886918377617,0.37561205452874213,1.3525911379355617
1126,pre,282,-0.3570783201285095,0.452228035867589,1.2277068479156696
1127,post,36,-333.22058278086735,-4.335799202023775,2.819859596819986
1127,pre,134,-202.2106072209917,-3.5378391449892543,2.38766252894342
1128,post,201,-17.605611725089744,-2.3128274344455155,1.8179506543843917
1128,pre,314,-3.6210215847376936,-0.3873924233468573,1.5010424779230482
1131,post,161,-1.9550879305422804,0.0068149172151315,1.4591829950537132
1131,pre,430,-1.522927392257476,0.0942361430468881,1.318030551184478
1132,post,254,-3.8718771334251807,-0.2553515988858841,1.7736104269170951
1132,pre,437,-4.564697161443759,-0.3418309350592681,1.629437443541392
1136,post,377,0.11030224002001754,0.5171780264665511,1.2364625983715565
1136,pre,102,0.3808776164555735,0.643030179897095,1.1173895494606279
1142,post,519,-1.032640280561914,0.02402555175274146,1.4301755736752144
1142,pre,183,-1.4141178173374556,0.04022030796442555,1.36425185442255
1144,post,1207,0.6523387053982562,0.7047450413067282,0.9905276907191102
1144,pre,433,0.5155235073057793,0.5753568955671319,0.8467554535465067
1147,post,477,0.2797500742370792,0.5405864356150085,1.2321275515018302
1147,pre,100,0.6392840438857414,0.8200884223146759,0.9811855372932367
1151,post,820,-1.0540629454865416,0.1501322095848424,1.5649434389235062
1151,pre,1002,-0.39794850165871987,0.3363615048269396,1.3908542282838552
1152,post,512,0.26625044080160387,0.5734336287061789,0.9852430853594428
1152,pre,219,0.17382634892427085,0.459469175463739,0.8244022589817772
1155,post,250,0.16366494350838878,0.6011893503141865,1.0971748155125978
1155,pre,214,-0.04664410616192516,0.4276780880746519,0.9185320541126187
1160,post,2121,0.5329426317207204,0.6185885871239771,1.1180458594737244
1160,pre,1246,0.5100717384161966,0.608034084024471,1.0756334744395475
1161,post,1589,0.5220022539675975,0.5426180767420412,0.908508141994373
1161,pre,698,0.4393215857446918,0.4894986952639474,0.8578205965742475
1163,post,1889,0.7361703131843654,0.8527489241113544,0.9500080089829654
1163,pre,1001,0.6975712851866045,0.8305063994240189,0.9174711706326925
1164,post,1462,0.6809966244700318,0.7575359066215976,0.9467890788884423
1164,pre,1071,0.585630502049953,0.6879266922020039,0.9291295276827777
1165,post,1838,0.723734031656075,0.8021522330993976,0.9940381346993201
1165,pre,842,0.48132878086584296,0.6389627870143177,0.8328497167724548
1166,post,975,-0.5457753058231192,0.3828926659656948,1.5398768418294047
1166,pre,364,-0.13136508330913133,0.46784238290020164,1.4491205458064262
1167,post,2220,0.659405487971431,0.819603867461287,1.074669289922667
1167,pre,1598,0.6466503168771451,0.816686352579599,1.0336399126045164
1168,post,2251,0.6114259434341163,0.7338028792588231,1.1770856066508308
1168,pre,1201,0.5903928761809574,0.7869252794979475,1.0229405917382943
1169,post,2395,0.7025215840985792,0.8381532130045846,0.9672983172920016
1169,pre,2091,0.4818350545400806,0.6549373662641838,0.9196008604367955
1170,post,2238,0.5588920499160084,0.6348401050363872,1.288573824595265
1170,pre,1628,0.6335391036603608,0.7918756284722828,1.114406444132256
1171,post,2126,0.5452797559339511,0.7758369563769726,1.018407557522128
1171,pre,1329,0.5359465158302787,0.7650754450765522,0.9260978886158061
1172,post,1386,0.7034315035111585,0.7421955595056355,0.8985527690817978
1172,pre,940,0.5461688781195002,0.5927921488234157,0.7926181059402799
1173,post,1760,0.7459991215458964,0.7893811885521429,0.9265211572728289
1173,pre,555,0.5576357699156873,0.5887075869380973,0.8041956463115656
1174,post,2145,0.5375618038977352,0.5745456818553805,1.3348882282896266
1174,pre,1598,0.6231723668508948,0.7864669923165117,1.110230032362076
1175,post,1653,0.028299323118078812,0.3534011057399191,1.4023736323010387
1175,pre,1074,0.368765009603663,0.6249118935762168,1.2128307659367583
1176,post,2084,0.6135411994805011,0.7852366637206225,1.0817909546013649
1176,pre,1311,0.48985446302010427,0.7346363304305484,1.0814148222603697
1177,post,1105,-0.3575013525129318,0.31217883358387066,1.5765763017037993
1177,pre,386,0.47532317131254853,0.6129593171026216,1.3351087486309035
1178,post,1204,0.6362445017923051,0.7295178218347761,0.9043798985019398
1178,pre,391,0.2615770531507897,0.48339087110683265,0.7734404429594209
1180,post,1212,0.662106072548975,0.7847801107620634,1.0055434656150763
1180,pre,509,0.8077153055346218,0.8454226264551326,1.0421435044240681
1181,post,1751,-0.47371851885306193,0.11412817395841979,1.6729712368066976
1181,pre,1162,-0.0746004533189264,0.3855343377952486,1.444831652507426
1183,post,1940,0.4333307224136663,0.6169942339114081,1.2748402251177382
1183,pre,1466,0.49073186604207253,0.6546734062966258,1.2214091595994818
1185,post,2174,0.6420577543571606,0.7864920564504406,1.1255337783697412
1185,pre,1790,0.6034946149103337,0.7212799533529288,1.0026836400182217
1186,post,1865,0.3880538584729081,0.6077924713323339,1.3163499487501935
1186,pre,1370,0.4133626964120365,0.6851832328261351,1.2011620181253067
1187,post,1763,0.4775327306679692,0.7301319535666451,1.120428150839364
1187,pre,1162,0.36297273531596885,0.5752555283258044,1.0502871297737097
1189,post,1756,0.29515878500845383,0.5058792011900157,1.4526262423645175
1189,pre,1018,0.47196079433702043,0.5869719021409698,1.3701514989801717
1191,post,2398,0.650881897839896,0.7299592592952808,0.9396834503555542
1191,pre,2263,0.5972438764580368,0.6939031708256986,0.9105569716019719
1192,post,1602,0.39892030895648833,0.6479926384211261,1.2133706216167877
1192,pre,1222,0.28404217298740575,0.6456002817989731,1.1376042853385908
1193,post,2096,0.5960254026962972,0.743615898139755,0.8829863344440188
1193,pre,1121,0.41044800172092566,0.6237804469219523,0.7835721056543932
1194,post,1658,-0.5549169565222549,0.11207877566318492,1.6819561885637706
1194,pre,675,-0.2509071274654562,0.3230781820711972,1.4768364443455637
1195,post,2054,0.6136457034872682,0.7841581827547575,1.074286055237696
1195,pre,1404,0.6264328268625401,0.8040685351255314,1.084819474906563
1196,post,2218,0.6670391525472508,0.6748247795948383,0.7570225621991586
1196,pre,1245,0.619405861729857,0.6409836414087954,0.7468436922147562
1197,post,2318,0.7418090336818783,0.7631262658816174,0.9226544198034786
1197,pre,1201,0.6924378845890629,0.6593419831677074,0.8566382161682485
1198,post,1386,0.607173449594113,0.7414456364779934,1.0577051492578786
1198,pre,347,0.5429530233205062,0.5654385859407326,0.8298672325031272
1199,post,1147,0.5554776156391958,0.7483381083589238,1.167816156111859
1199,pre,325,0.5550136294337753,0.740254260958395,1.1310395307324141
1200,post,768,0.6762042534248712,0.7150702887781011,1.0438718544816448
1201,post,1245,0.6090834904716063,0.5792668724926473,0.8975719518886572
1201,pre,362,0.3282074396054112,0.40609073024464215,0.8012142153913742
1202,post,1012,0.543667827935352,0.47956003244180845,0.9797891983268088
1202,pre,45,0.06427842635579517,0.16584382055397173,0.6411506891828705
1203,pre,96,-1.2479390613139754,0.009448133872763775,0.3889393926903559
1205,post,1347,0.6528569985778352,0.6931851931677409,0.9867843490936451
1205,pre,252,0.5235491109884924,0.59307089525682,0.8424369724788835
1206,post,1278,0.5084117960203254,0.6935133689829293,1.2235491009117465
1208,pre,152,-0.6127676226331773,-0.16015366292976108,0.23184005044687994
1209,post,361,0.5730583067974955,0.6507695332130405,1.0160017519451816
1209,pre,34,0.32106957599083696,0.3939548487152764,0.8686159190449733
1212,post,193,0.6177631787003899,0.7759304106405193,0.8382137347383537
1212,pre,488,0.4219034175187488,0.5716776220619835,0.7140416981652172
1213,post,868,0.38204665460510767,0.614822206628469,1.3044538616820773
1217,post,260,0.5269724033090087,0.7524525713672581,1.1928686995128945
1217,pre,354,0.6117906478818435,0.7244324454647768,1.2262926040624194
1218,post,426,0.650032650223457,0.8041135353267351,1.1380259656160479
1218,pre,380,0.666436196779354,0.7801021626357341,1.1729209241698786
1219,pre,107,0.40026068412080473,0.5855223811455839,1.3943338968549
1220,post,312,0.06801115286725834,0.6101278846714335,1.3087448701952418
1220,pre,363,0.4690452778643883,0.7191835393724881,1.216922263902614
1221,post,384,-0.28227537343465614,0.47845895890621903,1.446927734498
1221,pre,283,0.21450067667817074,0.6007531519415088,1.3300436882266176
1222,post,706,-3.196481583794724,-0.5132088434098243,2.032357861188021
1222,pre,321,-3.7445343369024924,-0.5966185042546881,2.1579529736399663
1225,post,1366,0.6435025655801208,0.7615328940640415,1.0392224547250204
1225,pre,528,0.5684361488088355,0.7865576315789335,1.0299018843069805
1228,post,618,-0.023505956402700257,0.4143349468714488,1.387613263825534
1228,pre,288,-0.337550492129149,0.3126196034948022,1.2862369365286683
1229,post,189,0.2810191804920549,0.6625984542937517,1.0169659651814813
1229,pre,150,0.4823275261668072,0.7323883085973639,0.9455022411895506
1230,post,277,-0.19077370068671473,0.3657584827371724,0.735194833134287
1230,pre,47,-1.8779234053425022,0.07906974008681833,0.6166438498783621
1232,post,327,0.35716207923163723,0.6284140426496729,1.052787107048405
1232,pre,159,-0.49499554028122805,0.32876421064585015,1.1438833534679311
1233,post,316,0.6148298325166974,0.7549727682891628,1.1058894116473263
1233,pre,322,0.43366372471862125,0.6171427283678312,0.9751348686476359
1234,post,222,0.31333132311213574,0.6623556905975102,1.1937515452513912
1234,pre,299,-0.6452172022483522,0.2962957509890566,1.491087138805152
1235,post,180,-0.20145321268067407,0.44659750389184316,1.092256859470642
1235,pre,71,-0.9903055906752398,0.25219842563518713,1.2685245516322703
1236,post,467,0.35296080767691007,0.6630875856190146,1.0045172227115393
1236,pre,343,0.46286459216976616,0.6537547761506682,1.2309139681740278
1237,pre,229,0.34003951282685096,0.6825462774215096,0.9431883077609197
1240,pre,148,0.4149555170006791,0.6822453545432181,1.1618432722166314
1241,post,102,0.2175944683694533,0.539507689539583,1.005675244663968
1241,pre,252,0.6285153870412429,0.7450414683877453,1.182254110909503
1242,post,707,0.32498280792975964,0.5883813191533549,1.261517385199274
1242,pre,252,0.6838857753268417,0.716692894688749,1.0267885795074854
1243,pre,185,0.32001644500181425,0.5824153994288912,1.1063138485810884
1250,post,265,0.5707228366885151,0.7543083324274813,1.1325567857767032
1250,pre,216,0.2051841800573866,0.5795322884130025,1.0331240712429055
1251,post,1042,0.3890300571422606,0.6733316198464835,1.1757134204383168
1251,pre,583,0.230620119457146,0.5954895431724929,1.2438867415586201
1253,post,240,-2.3830529399741787,-0.1736870778193358,1.64481689818962
1253,pre,338,-0.5851935802696566,0.284357282294897,1.4301843918297072
1254,post,1076,0.11798238422145069,0.5627598446473097,1.284595763005655
1254,pre,338,-0.006923502517714564,0.5182744162679751,1.2389192340396358
1257,pre,133,0.4828326279563173,0.6998401306021604,1.2548294675520804
1258,post,307,0.2779000015717624,0.672612240151415,1.1519255586170993
1258,pre,190,0.5275041253554971,0.7422006474631728,1.1363926261730855
1259,post,268,0.40782793549898266,0.5894026365212148,0.8512591414311177
1259,pre,186,0.24272437345574238,0.4656884748808062,1.0131995039594905
1260,post,373,0.4858207958973081,0.6890673443296422,0.9909357235849612
1260,pre,186,0.14577802025505593,0.5011446144180641,1.2160032051147318
1261,post,570,0.11229169412514872,0.5190459722383545,1.296160533688032
1261,pre,241,-0.40109875514842863,0.38619218222445517,1.297876529175133
1262,pre,90,0.7306777997874636,0.8402187527908311,1.0817253217029972
1264,pre,361,-0.037543066282422544,0.47427013930202766,1.2787753927168166
1269,pre,218,0.5719463077532966,0.7618776681540016,1.1599503394638926
1270,post,368,0.6271365335866435,0.780892477868858,1.0921149717284637
1270,pre,145,0.45655841108542294,0.712220704475977,1.1908419710318607
1271,post,335,-0.02893167441868627,0.5609709448601652,1.3957493851071558
1271,pre,453,0.11194863981107772,0.5498641106284237,1.394988387790943
1272,post,85,-25.875135282130458,-2.849811944866136,3.4468964891110287
1272,pre,6,-3.10590946807877,0.4052939671376832,1.5014738135331849
1276,post,95,0.5474085343990229,0.6133461365471387,1.3396320909787913
1276,pre,505,0.39325919560255307,0.7041998095632174,1.0515892082701757
1278,post,53,-0.6841342294902277,0.2258492870920804,1.5027274431143245
1278,pre,69,0.7477133571173107,0.8239597733995985,1.0268096639118478
1279,post,362,0.13758308606123826,0.553233646814222,1.2510998263320716
1279,pre,69,0.8153210148817556,0.8680480956324436,1.000406863225586
1281,post,845,0.3901842571841908,0.6335265698786399,1.0321962945036238
1281,pre,354,0.33033961487262664,0.6695200939208077,1.1099918156808326
1283,post,237,0.402877989441078,0.6735515325139843,1.1722321066479875
1283,pre,374,0.4584424142181771,0.6889722547846165,1.0612642354514936
1284,post,339,0.6085450212017289,0.6245238550529993,1.0738044955479278
1284,pre,356,0.5243787689209537,0.5721327305187536,0.9756315761075954
1285,post,3,-47.871873988381374,-1.026777080611077,1.1657971098931237
1285,pre,3,-158.0376480633136,-0.4409470862846816,0.7870234769036761
1286,post,78,-0.8214103771874128,0.21813042889930256,0.987741502964185
1286,pre,3,-498.7837545724215,-0.8523530147695593,0.6205313124930384
1296,post,757,0.5400032597722324,0.7181186187183257,1.2154793494265792
1296,pre,210,-0.16277224857619954,0.4836332164064362,1.2974916030879744
