GCIN,pre_epsilon_mean,pre_qobs_valid_days,pre_n_recession_days_predicted,pre_nse,pre_kge,pre_fold_nse_mean,pre_fold_nse_std,pre_fold_kge_mean,pre_folds_scored,post_epsilon_mean,post_qobs_valid_days,post_n_recession_days_predicted,post_nse,post_kge,post_fold_nse_mean,post_fold_nse_std,post_fold_kge_mean,post_folds_scored,delta_epsilon_mean
3531,0.08641331817580783,1016,1016,0.652721097586906,0.7701569996467496,0.6253408218068981,0.06704569365570076,0.7640104043428615,2,0.06903903614239654,2718,2718,0.46789106267118485,0.5894657362337621,0.46838439263877,0.16200776645562712,0.5559501754527107,5,-0.017374282033411292
3533,0.3132983279192281,1576,1576,0.5474381453533077,0.5609962575617861,0.6196423300263415,0.1593269219466884,0.6287536971324573,2,0.19208211240708856,4372,4372,0.5277887778266652,0.7376074621183026,0.5220201376899332,0.25222705192544503,0.6759313632845091,5,-0.12121621551213957
3536,0.07179257912478662,1668,1668,0.13837553303523542,0.05448249607288036,0.35619849875599996,0.34915220104219064,0.27949404216746476,2,0.06205120572222239,4463,4463,0.6499945244154576,0.6902866897159847,0.6531592180247238,0.10902283376436593,0.65350935286182,5,-0.00974137340256423
3537,0.39571934950856963,1454,1454,0.48967395063702657,0.4672599256390202,0.48250615916145334,0.02339927583700255,0.44398951520034413,2,0.29623126328321436,4471,4471,0.6335894982531498,0.7302104656495907,0.6274042293205181,0.057640761457397945,0.7024072103995842,5,-0.09948808622535527
3539,0.07820431493831968,1602,1602,0.5623673512841745,0.6458100970644151,0.5931254487082979,0.1356106573738365,0.6117222049572358,2,0.06487508636816003,369,369,0.6631712485230957,0.8196562451526417,0.6631712485230957,,0.8196562451526417,1,-0.013329228570159654
3541,0.0877134421452259,1200,1200,0.5563609770434226,0.6915646801912341,0.5466108899689535,0.020829239601057606,0.5787396870920435,2,0.06896074343872656,3330,3330,0.6215083721019683,0.5602937529012455,0.6015967255843198,0.1187421493849364,0.5351723710650109,5,-0.018752698706499343
3545,0.1806280167001459,1665,1665,0.5468586551656918,0.5735064971529409,0.5741495912256839,0.08044457963881337,0.5614765862566209,2,0.12418656126265565,651,651,0.18288248383214378,0.08691971079293781,0.18288248383214378,,0.08691971079293781,1,-0.05644145543749024
3546,0.036027143103155225,1650,1650,0.372006360043974,0.4006781141921879,0.38462715140973885,0.059931166880160196,0.4217296215738152,2,0.032154913254042565,4323,4323,0.3962804885145639,0.36879681580370016,0.385145811142516,0.07123023947774293,0.3691690087384679,5,-0.00387222984911266
3547,0.29941699314437514,1591,1591,0.5040643613431262,0.39452541584054446,0.4884914491532296,0.04769156563412225,0.3523480460690615,2,0.25180801522014085,4221,4221,0.35957944402566033,0.3195617347531827,0.43832417594979045,0.16376282645339557,0.38388196481934367,5,-0.0476089779242343
3551,0.04189427574361924,1420,1420,0.38852548957271615,0.39539544801414483,0.39044335030393307,0.005763253729978663,0.40062306019586075,2,0.03641438985127293,433,433,0.33701662305601965,0.45273770898277876,0.33701662305601965,,0.45273770898277876,1,-0.005479885892346305
3552,0.03994496918384658,1674,1674,0.35654194583013477,0.3037509733566812,0.36380261970113964,0.0191324965681899,0.3115343486987943,2,0.03428180104720464,4547,4547,0.43372265317254644,0.4057134252743061,0.43769001413877306,0.10151993661144552,0.40674531052479984,5,-0.005663168136641944
3556,0.08435666108132459,1419,1419,0.7080063556739238,0.753704140667639,0.6907582097631846,0.12169385835151703,0.7163519588531022,2,0.07104355580630406,3966,3966,0.5512072757275852,0.7343083438659275,0.5397136873412283,0.09943375332688083,0.7015261424896707,5,-0.013313105275020526
3559,0.17139233964504583,1515,1515,0.6507772084103706,0.5859079118973869,0.6791252333714641,0.08347934821825274,0.6002632682792093,2,0.11941749854338327,4413,4413,0.540984575134309,0.6451600750142887,0.5711141214394343,0.1366933366813444,0.6604018341612152,5,-0.05197484110166256
3560,0.12629131985187042,1525,1525,0.5066210507940984,0.5040538481934193,0.5201263263133744,0.04288512724146316,0.4858331862587091,2,0.09670654106398077,4015,4015,0.6316022615198557,0.68617909472961,0.6266175391737938,0.0875345078895527,0.6749153020226011,5,-0.02958477878788965
3564,0.06761837490447173,1506,1506,0.4543984817046842,0.3780264704496866,0.4669550490167723,0.030305815541686036,0.38086567109825514,2,0.0623024538078937,4041,4041,0.6309272295962134,0.5852784837029474,0.6351340520459049,0.052929081216305414,0.6006030618172215,5,-0.0053159210965780315
3567,0.46951601054114045,1815,1815,0.6606041328433832,0.4976440289580871,0.6686929773678029,0.02633126866757484,0.505018394335591,2,0.43243366048478893,4971,4971,0.7575179643989507,0.6709290038317669,0.7575211026318583,0.024487082596964464,0.6727893326266937,5,-0.03708235005635152
3571,0.11951793493859465,1631,1631,0.6084907334274471,0.5712576553943822,0.5961131372167287,0.03509968042627941,0.5476709095442687,2,0.1054923142867827,4644,4644,0.5698472996632623,0.6482832517614625,0.5718955850687027,0.09015863275305583,0.6326445932336571,5,-0.014025620651811954
3576,0.14558475542535415,951,951,0.4926601069305696,0.5488668595065779,0.4953686773290856,0.02082558354634016,0.5427943648628113,2,,0,0,,,,,,0,
3577,0.08012269173867136,724,724,0.6097983829950493,0.5872560375551477,0.6062565493990957,0.07555376152659606,0.5767319640997017,2,,0,0,,,,,,0,
3579,0.10558960234543474,1717,1717,0.6061983857782722,0.7246260550810408,0.62512206940082,0.06448173899795961,0.69466015964363,2,0.08362968545223082,4556,4556,0.671263991644383,0.8247075099352206,0.6565331145578552,0.08607630804816505,0.7613002864036911,5,-0.021959916893203923
3581,0.10539718777828273,1575,1575,0.6066830338392573,0.6925190085193931,0.6046205694251037,0.001091618829133289,0.673330531044729,2,0.07671274552400884,4104,4104,0.5809953076077048,0.6944723989744623,0.5927338887573097,0.13079195928166137,0.6761253338673652,5,-0.028684442254273898
3582,0.24760419555548377,1573,1573,0.3554039342824383,0.2967142872378118,0.4103413887331742,0.11981824552636544,0.33831807970894895,2,0.19212650025629435,4112,4112,0.6107885098040651,0.7040933402982128,0.596066159788594,0.06488100384604097,0.6677239242770504,5,-0.05547769529918942
3583,2.3226270214687608,1688,1688,0.23573423433592067,0.10251474927347659,0.2685497499615793,0.06614627362997835,0.14775113128070905,2,2.2152804737089085,4369,4369,0.356533627322581,0.31235868474437656,0.35471846508569216,0.11772375008623809,0.27540066412168596,5,-0.1073465477598523
3585,0.8022995047441493,372,372,0.46975814608482347,0.5299221707224187,0.46975814608482347,,0.5299221707224187,1,,0,0,,,,,,0,
3586,0.6082980053832703,1693,1693,0.5484053379605688,0.37678443563868824,0.5459982856315626,0.009967828186477491,0.3657128366314955,2,0.30024362322368897,1041,1041,0.47532844963963783,0.5774665770642657,0.47532844963963783,,0.5774665770642657,1,-0.3080543821595813
3587,0.7044338247992534,1402,1402,0.6669705978880234,0.7639667192032825,0.6629280014585142,0.03696208941820371,0.706678264509266,2,0.332525082237906,1589,1589,0.5337465950302036,0.7546247028456344,0.472665376799099,0.15145619718910874,0.6804209602660013,3,-0.3719087425613474
3588,0.03828567863242233,662,662,0.34927565821393103,0.397344376143411,0.3495224554224727,0.02232672305529581,0.39942081538494567,2,0.03296592692732112,853,853,0.27570963660314707,0.3414690123553271,-0.5081499838917302,1.3670458312917544,0.25513207769515484,3,-0.005319751705101211
3590,0.08626441651254212,1007,1007,0.5800184844358278,0.5960415937005544,0.6680220627753317,0.18862055182853854,0.6907079888177119,2,0.07687307555635979,3259,3259,0.5326855681123662,0.7686935049153898,0.5010831293241902,0.08545043028506216,0.7056138196205813,5,-0.009391340956182326
3592,0.1081723456980882,715,715,0.5598598627750005,0.37658940607292846,0.5373263602100122,0.05620457051794377,0.35054801048161943,2,,0,0,,,,,,0,
3593,0.8028891064415848,1575,1575,0.5096660604594588,0.4760891827501146,0.5131306537303588,0.01124651565995136,0.44338468645877305,2,0.522011269537858,2763,2763,0.5023139586347841,0.44864679860679424,0.4454373025574691,0.17152802890660984,0.5091078426254596,5,-0.2808778369037268
3594,0.3598874052274995,1610,1610,0.6782836251090196,0.7131028185146051,0.673929700570461,0.02346346432571721,0.6576299997292578,2,0.3183235514950248,5016,5016,0.5882320821762158,0.6845792639822071,0.5792810556362117,0.08422400347910124,0.6748017543124053,5,-0.04156385373247473
3595,0.08746867285357691,1730,1730,0.5689758116984849,0.45508307694675076,0.5619503836548367,0.01789769145923674,0.4367556723009838,2,0.0704351199512995,4428,4428,0.5192612528328271,0.4261935264648118,0.5243278039329403,0.07433090627871507,0.43109569471420295,5,-0.017033552902277413
3597,0.11580238170276641,1611,1611,0.5720861184642099,0.4275086394069848,0.5731121260946109,0.004025592802764507,0.4184882669157778,2,0.08856634981952768,4137,4137,0.6678721286464057,0.623907810449156,0.6888311277143736,0.08496080775059638,0.6285547432045661,5,-0.027236031883238726
3598,0.2947788489069883,1194,1194,0.4909306137471461,0.34140771821993454,0.48681446952254587,0.024280326386767862,0.3326708652149664,2,0.19350636656940298,3729,3729,0.48512001047441244,0.4198615094053675,0.5041893023065522,0.0814655490730084,0.43007276514183157,5,-0.10127248233758532
3602,0.16229155920162266,591,591,0.42115102213055744,0.4645632445094441,0.5207122183439152,0.23898991363243327,0.5275789784694798,2,0.1293317932108605,4491,4491,0.6682054409579528,0.6905604799869958,0.6634394478956867,0.07713991509482565,0.6740504621721042,5,-0.03295976599076217
3604,0.316859710189913,1050,1050,0.742980517783161,0.6179013319026783,0.7392043458784613,0.01259904657236996,0.6132173546345072,2,0.2706011117659758,4495,4495,0.6871728025099166,0.6822101356008272,0.6845995466780794,0.008985503892157149,0.6683217784613431,5,-0.0462585984239372
3608,,0,0,,,,,,0,0.06985940326724135,1425,1425,0.5629255299216802,0.6144294344471914,0.5890073010740798,0.09104075516808707,0.5740480800242713,3,
3609,0.16918860702745045,1809,1809,0.7271634996627685,0.6143391975718622,0.7496967590058059,0.05343248616290621,0.6141123114301958,2,0.12576966588446414,4732,4732,0.6634240653265837,0.6820743233704047,0.6623843722267168,0.054439608418530024,0.6523112751718634,5,-0.043418941142986306
3612,0.05235320715088764,1748,1748,0.48973804632849927,0.46827625647602544,0.47869762598633797,0.04028488902271601,0.4512943825780969,2,0.0449142042431553,4620,4620,0.4597192080139223,0.5220200270921026,0.4534293237849246,0.08191065799400858,0.5086124708446145,5,-0.007439002907732341
3614,0.06390483771350502,1569,1569,0.6024714534232608,0.5798046431601374,0.6341814116808144,0.07327937769497911,0.6102332783748401,2,0.056698666797833544,4239,4239,0.5134542302713045,0.5788382177348258,0.5540419886423317,0.15112149824825946,0.6054583612721045,5,-0.007206170915671481
3615,0.5449233445701587,1343,1343,0.444200913360865,0.3539833081554534,0.39252524750458384,0.10172846090717616,0.2902374824623477,2,0.2325874608515577,2056,2056,0.37257402303701903,0.3870667142470072,0.3700773320709178,0.01771766634050029,0.32779196641777464,3,-0.312335883718601
3616,0.43336224646008803,1325,1325,0.4717200345200768,0.23182509285750275,0.45604125187862904,0.08582062869155214,0.21425144861805284,2,0.2866820986702075,3426,3426,0.4326871674831342,0.3369692295255592,0.4373414227995558,0.04374261985887585,0.3232877074623038,5,-0.14668014778988053
3617,0.2150822708027067,1318,1318,0.5308158202114763,0.3438100065676992,0.5178125365652575,0.17136443438270904,0.31369336305284085,2,0.14064462208811548,3890,3890,0.5908198045585434,0.5621221733780237,0.5914813290038963,0.09876564740162853,0.534419031746675,5,-0.07443764871459121
3620,0.06442612452157696,1525,1525,0.5406121902043779,0.42594970173357094,0.5512431333711649,0.058553397502774766,0.4143862561675208,2,0.055524847605557454,3926,3926,0.6219372817527415,0.6063638595763898,0.6248919755073581,0.07006954578078325,0.6047671225526455,5,-0.00890127691601951
3621,0.3415819826944923,1612,1612,0.6391676057701537,0.5297833739304979,0.6389498375995603,0.00031073181826426637,0.5196401754448299,2,0.2435299118731582,4485,4485,0.4262035042755282,0.44928085002060103,0.455516987469777,0.09899385499504663,0.4759283259208408,5,-0.0980520708213341
3622,0.4650433073145987,1487,1487,0.6033778213712209,0.679402142950777,0.5994462770419919,0.011358110872593297,0.6614061567043621,2,0.2815845275162588,3941,3941,0.5031993635562593,0.7184434902457528,0.512298905901352,0.08953266985350136,0.6401411271239796,5,-0.1834587797983399
3623,0.3352435017918496,1549,1549,0.5694287966427848,0.40878561680366454,0.5318023484654888,0.11379623187617381,0.35911240452126025,2,0.1763573102157327,3457,3457,0.6348084564342951,0.6277974693572951,0.6469972455774372,0.07103617312175152,0.6012682090734632,4,-0.1588861915761169
3624,0.0759518839453716,1444,1444,0.4798466544658242,0.37813677803101076,0.4753458927401635,0.020773076519271814,0.36019692065488834,2,0.06601832049044185,4541,4541,0.5459458453114281,0.5296817421716429,0.5657266305699007,0.1142143083723297,0.5419127444429674,5,-0.009933563454929753
3625,0.07214791506418305,1786,1786,0.4206962006066205,0.3300407232232425,0.4184675408984772,0.007637314557715683,0.31396322105694,2,0.05941574511641209,3973,3973,0.5288987388426479,0.5606921413019461,0.5564491933016751,0.11799773527186828,0.597259110965187,4,-0.012732169947770967
3626,0.6202365353706829,1678,1678,0.3838876078333404,0.29461892855871397,0.34252071314966714,0.07880526956758852,0.30541096667718964,2,0.2974680212577246,1366,1366,0.544803308279425,0.5020351993202461,0.549549254207065,0.07114081215210254,0.5033784296820769,2,-0.3227685141129583
3629,0.6810453384548188,1381,1381,0.4642479756539295,0.20838905575190614,0.4616282071844659,0.008623776808760574,0.20477591735588796,2,0.6147801197583153,3761,3761,0.5517164118702569,0.40657309889104143,0.5543671896383733,0.07342029018568158,0.4063355614974273,5,-0.06626521869650359
3630,0.3212555963020189,1470,1470,0.5029681658463765,0.27370602759692975,0.5064490992284869,0.017940754442071553,0.25926404935162267,2,0.21766834747646646,3898,3898,0.5741276032109426,0.48408293428539784,0.5701468398823287,0.04338188410374805,0.48747667878411016,5,-0.10358724882555242
3631,0.5160935026967818,1254,1254,0.4670591622768864,0.41632503068319127,0.4558611642530491,0.03358375761575303,0.4025713759431352,2,0.34956877681009435,3801,3801,0.24373826248626895,0.2631285168363282,0.2594261570562349,0.06161197107259987,0.23440447293643557,5,-0.16652472588668743
3633,0.5448266877978001,1433,1433,0.42436264199546025,0.21436342103174688,0.4131057654396807,0.07309973962765177,0.20036370137881493,2,0.46688673231916905,4192,4192,0.4101877841946828,0.3531584658121779,0.4201449586593663,0.06936728590092175,0.34964783037931074,5,-0.07793995547863103
3634,0.38567658264336646,1219,1219,0.3217376482637937,0.09057380715740582,0.31730720493597897,0.029026483261200754,0.08169309008481673,2,0.3142961186867827,3596,3596,0.4189083204296967,0.26188964389472713,0.45002918049183266,0.12946060097034565,0.2784361456028801,5,-0.07138046395658376
3636,0.051640662237559996,1231,1231,0.31308848256890176,0.23705763166129912,0.3155192945494381,0.0367344455700636,0.23913709269855699,2,0.04218815184251506,1646,1646,0.346362601244654,0.28803054628662006,0.34280888236021956,0.00952121044019573,0.2884004449734217,3,-0.009452510395044939
3637,0.05411750782356673,1480,1480,0.33486042958874795,0.2862039327943733,0.4028405892459124,0.16347865000321612,0.3389631731332051,2,0.047945273368375896,3932,3932,0.3149130318128557,0.25702313028296375,0.30419200471907065,0.08951310066725017,0.24096922329047893,5,-0.006172234455190835
3640,0.8736850333217784,1405,1405,0.606617190475099,0.7835543109960478,0.5475476518258338,0.12976976828064468,0.7034201375337237,2,0.888376358513036,3937,3937,0.5200578893684004,0.5683539805792293,0.59087867015298,0.1474024362153499,0.6451691210049895,5,0.014691325191257598
3643,0.13164540495058347,1473,1473,0.7026342571567272,0.8069194011025876,0.7034232533266958,0.00269194879525051,0.8040203019135455,2,0.12473781916649493,3771,3771,0.7709513897925916,0.8583843359359327,0.7620368394075262,0.05491300922025355,0.8170037083778148,5,-0.006907585784088538
3644,0.1169142883257283,1496,1496,0.6839414521054336,0.8035082587143257,0.6651137891364223,0.05002512539158352,0.794560082067105,2,0.11527333933177146,3603,3603,0.7511391229502027,0.7528428647402632,0.7386657116622717,0.07050544193042137,0.737640454003379,5,-0.0016409489939568367
3645,1.1904635623378574,53,53,0.16946594162897455,-0.015961642763252737,0.16946594162897455,,-0.015961642763252737,1,0.46722813207527686,754,754,0.6670709580286258,0.6785857984519643,0.4841723291456898,0.29891085659513994,0.4484398935049793,3,-0.7232354302625805
3647,0.454028614421652,1480,1480,0.7151387077375803,0.8184785744714844,0.7268034296521483,0.02428462705044055,0.8383068251658543,2,0.46895577251761866,3930,3930,0.7407280958076558,0.7388897825248671,0.7303853398039971,0.049124330097943904,0.7234561513018354,5,0.014927158095966675
3648,0.12102361185810505,429,429,0.5311701987232005,0.579189297125404,0.519703814008214,0.051540471366227504,0.5627940730999406,2,0.12450466245638198,2653,2653,0.5027598571244386,0.6616281766151074,0.45439410944103376,0.1367623884087692,0.6053560145975989,5,0.0034810505982769274
